dimension,funcion,algoritmo,variante,repeticion,mejor_final,tiempo_total,iter_mejor
10,Rosenbrock,AG,AG_base,26,28.227807364627925,0.6456770999939181,98
10,Rosenbrock,AG,AG_base,27,142.27093865805452,0.6425068000025931,94
10,Rosenbrock,AG,AG_base,28,10.784251596629346,0.6461781999969389,90
10,Rosenbrock,AG,AG_base,29,24.55081642530452,0.6438836000015726,99
30,Esfera,PSO,PSO_estandar,0,45.00539573239664,0.02538460000505438,99
30,Esfera,PSO,PSO_estandar,1,86.14266954214152,0.025386200002685655,99
30,Esfera,PSO,PSO_estandar,2,100.47799917083822,0.02543300000252202,98
30,Esfera,PSO,PSO_estandar,3,330.84272933341197,0.025205500001902692,98
30,Esfera,PSO,PSO_estandar,4,90.16059123417297,0.025033699996129144,98
30,Esfera,PSO,PSO_estandar,5,79.44445182164505,0.024859899996954482,99
30,Esfera,PSO,PSO_estandar,6,24.050365703397535,0.02492000000347616,98
30,Esfera,PSO,PSO_estandar,7,59.68347186168824,0.024854600000253413,98
30,Esfera,PSO,PSO_estandar,8,72.32895353905568,0.025129699999524746,99
30,Esfera,PSO,PSO_estandar,9,5.683645847753711,0.025194599998940248,99
30,Esfera,PSO,PSO_estandar,10,14.155884183801719,0.02531029999954626,98
30,Esfera,PSO,PSO_estandar,11,99.12748679471414,0.025055400001292583,99
30,Esfera,PSO,PSO_estandar,12,46.28957110453547,0.026271100003214087,99
30,Esfera,PSO,PSO_estandar,13,86.01695638944916,0.025125399995886255,98
30,Esfera,PSO,PSO_estandar,14,79.39918175894276,0.025386099994648248,99
30,Esfera,PSO,PSO_estandar,15,85.74850713831947,0.025125599997409154,99
30,Esfera,PSO,PSO_estandar,16,162.77024876335375,0.025023100002727006,98
30,Esfera,PSO,PSO_estandar,17,32.805724245716405,0.024972899998829234,99
30,Esfera,PSO,PSO_estandar,18,294.05784002877374,0.02504870000120718,99
30,Esfera,PSO,PSO_estandar,19,87.63260946416747,0.024943500000517815,99
30,Esfera,PSO,PSO_estandar,20,96.80355675951657,0.024957800000265706,99
30,Esfera,PSO,PSO_estandar,21,37.570508385881425,0.02486960000533145,99
30,Esfera,PSO,PSO_estandar,22,87.91131963041241,0.024936100002378225,99
30,Esfera,PSO,PSO_estandar,23,35.677698327559085,0.02498360000026878,98
30,Esfera,PSO,PSO_estandar,24,99.95407050877556,0.02488710000034189,99
30,Esfera,PSO,PSO_estandar,25,39.65988571054713,0.02495749999798136,99
30,Esfera,PSO,PSO_estandar,26,63.69548762446091,0.02496199999586679,99
30,Esfera,PSO,PSO_estandar,27,177.71837594458236,0.024951499995950144,99
30,Esfera,PSO,PSO_estandar,28,10068.962562930252,0.024994899999001063,99
30,Esfera,PSO,PSO_estandar,29,56.979251285553275,0.024926600002800114,96
30,Esfera,PSO,PSO_exploracion,0,52347.40993586474,0.02503219999925932,13
30,Esfera,PSO,PSO_exploracion,1,61081.7924801872,0.025028299998666625,76
30,Esfera,PSO,PSO_exploracion,2,61714.52501086941,0.024561099999118596,0
30,Esfera,PSO,PSO_exploracion,3,54893.908291027634,0.024476500002492685,59
30,Esfera,PSO,PSO_exploracion,4,51056.65337707115,0.02449739999428857,32
30,Esfera,PSO,PSO_exploracion,5,63520.21001364893,0.024367899997741915,29
30,Esfera,PSO,PSO_exploracion,6,49746.7480701342,0.024512900003173854,67
30,Esfera,PSO,PSO_exploracion,7,55889.44678892917,0.02448059999733232,62
30,Esfera,PSO,PSO_exploracion,8,51279.53287825184,0.024450599994452205,4
30,Esfera,PSO,PSO_exploracion,9,51835.45571966691,0.02454340000258526,85
30,Esfera,PSO,PSO_exploracion,10,45688.21549481547,0.0245264999975916,52
30,Esfera,PSO,PSO_exploracion,11,45509.05869106164,0.02448069999809377,43
30,Esfera,PSO,PSO_exploracion,12,53364.61455978123,0.024580600002082065,8
30,Esfera,PSO,PSO_exploracion,13,53028.70449114347,0.02452110000012908,15
30,Esfera,PSO,PSO_exploracion,14,49142.5442543319,0.024596199997176882,30
30,Esfera,PSO,PSO_exploracion,15,52779.157311805924,0.025024000002304092,81
30,Esfera,PSO,PSO_exploracion,16,53374.454099728646,0.025800499999604654,9
30,Esfera,PSO,PSO_exploracion,17,51537.41845011689,0.024777699996775482,87
30,Esfera,PSO,PSO_exploracion,18,62672.36430550668,0.02617650000320282,75
30,Esfera,PSO,PSO_exploracion,19,39746.18116132566,0.02578469999571098,41
30,Esfera,PSO,PSO_exploracion,20,61204.037502817395,0.025744699996721465,77
30,Esfera,PSO,PSO_exploracion,21,53732.489922448454,0.0254140000033658,35
30,Esfera,PSO,PSO_exploracion,22,51700.377705819796,0.02508010000019567,96
30,Esfera,PSO,PSO_exploracion,23,45539.56650049501,0.02475300000514835,4
30,Esfera,PSO,PSO_exploracion,24,55152.43104084102,0.02488910000101896,71
30,Esfera,PSO,PSO_exploracion,25,59583.42648084479,0.02518009999766946,66
30,Esfera,PSO,PSO_exploracion,26,41171.83605654916,0.02468809999845689,16
30,Esfera,PSO,PSO_exploracion,27,49980.48794398409,0.024658700000145473,80
30,Esfera,PSO,PSO_exploracion,28,50537.31624915642,0.024679100002686027,82
30,Esfera,PSO,PSO_exploracion,29,62075.601178913785,0.024584999999206048,36
30,Esfera,PSO,PSO_explotacion,0,6220.739358583338,0.025976499993703328,99
30,Esfera,PSO,PSO_explotacion,1,5237.5393361974875,0.026097999994817656,99
30,Esfera,PSO,PSO_explotacion,2,7530.55776426918,0.025125300002400763,99
30,Esfera,PSO,PSO_explotacion,3,3949.1152427926536,0.024936000001616776,99
30,Esfera,PSO,PSO_explotacion,4,11041.126084415844,0.02518259999487782,99
30,Esfera,PSO,PSO_explotacion,5,6414.426794809202,0.024897699993744027,99
30,Esfera,PSO,PSO_explotacion,6,8062.362658734477,0.0249785999985761,99
30,Esfera,PSO,PSO_explotacion,7,6555.263593410317,0.025001399997563567,99
30,Esfera,PSO,PSO_explotacion,8,5518.778016092829,0.024979399997391738,99
30,Esfera,PSO,PSO_explotacion,9,5472.638506795851,0.024970799997390714,99
30,Esfera,PSO,PSO_explotacion,10,4421.135273616039,0.025384599997778423,99
30,Esfera,PSO,PSO_explotacion,11,6404.820155877317,0.02497640000365209,99
30,Esfera,PSO,PSO_explotacion,12,7880.314061436587,0.024903199999243952,99
30,Esfera,PSO,PSO_explotacion,13,4687.185797213876,0.024960700000519864,99
30,Esfera,PSO,PSO_explotacion,14,4447.163552202347,0.025044800000614487,99
30,Esfera,PSO,PSO_explotacion,15,7254.394946037301,0.02495380000618752,99
30,Esfera,PSO,PSO_explotacion,16,6424.604107600472,0.025005900002724957,99
30,Esfera,PSO,PSO_explotacion,17,8018.919085259222,0.025037200000951998,99
30,Esfera,PSO,PSO_explotacion,18,8626.111551350343,0.025016499996127095,99
30,Esfera,PSO,PSO_explotacion,19,8014.89271908692,0.02494730000034906,99
30,Esfera,PSO,PSO_explotacion,20,7158.53967253296,0.02500960000179475,99
30,Esfera,PSO,PSO_explotacion,21,5104.891714723411,0.02500270000018645,99
30,Esfera,PSO,PSO_explotacion,22,10061.106552407708,0.024982700000691693,99
30,Esfera,PSO,PSO_explotacion,23,6924.43441901964,0.024945699995441828,99
30,Esfera,PSO,PSO_explotacion,24,9623.847592712626,0.02494450000085635,99
30,Esfera,PSO,PSO_explotacion,25,6363.75038525152,0.02493289999983972,99
30,Esfera,PSO,PSO_explotacion,26,6829.486943023868,0.024920900003053248,99
30,Esfera,PSO,PSO_explotacion,27,6957.912474302957,0.02488710000034189,99
30,Esfera,PSO,PSO_explotacion,28,7768.9991136152985,0.025112300005275756,99
30,Esfera,PSO,PSO_explotacion,29,8172.136804214518,0.02498320000449894,99
30,Esfera,AG,AG_base,0,225.16059486428796,0.6368818000046303,82
30,Esfera,AG,AG_base,1,134.46067825034325,0.6313890000019455,96
30,Esfera,AG,AG_base,2,114.06144109455258,0.63241779999953,81
30,Esfera,AG,AG_base,3,132.11448553828646,0.6301142000011168,97
30,Esfera,AG,AG_base,4,152.89744800204875,0.6322455999979866,81
30,Esfera,AG,AG_base,5,158.56947781022836,0.6287701000037487,94
30,Esfera,AG,AG_base,6,222.72870185222558,0.629102500002773,93
30,Esfera,AG,AG_base,7,222.37995593527356,0.6304133000012371,79
30,Esfera,AG,AG_base,8,244.35008249695656,0.6294694000025629,93
30,Esfera,AG,AG_base,9,159.63013717635152,0.6302888999998686,86
30,Esfera,AG,AG_base,10,184.07499840920573,0.631012700003339,82
30,Esfera,AG,AG_base,11,244.64585724048055,0.6303276999969967,98
30,Esfera,AG,AG_base,12,223.87533091478105,0.6297349000014947,74
30,Esfera,AG,AG_base,13,222.5213711311196,0.6280121000017971,97
30,Esfera,AG,AG_base,14,170.63759898033277,0.6340223000006517,95
30,Esfera,AG,AG_base,15,218.86476880726045,0.6291726999988896,95
30,Esfera,AG,AG_base,16,134.90623718580662,0.629692199996498,89
30,Esfera,AG,AG_base,17,200.74664656809566,0.6312319999997271,97
30,Esfera,AG,AG_base,18,142.81501057476913,0.6302694999976666,97
30,Esfera,AG,AG_base,19,248.82486618514977,0.6287731999982498,82
30,Esfera,AG,AG_base,20,206.53730116512182,0.6296203000019887,85
30,Esfera,AG,AG_base,21,186.0706434482596,0.6322627999979886,97
30,Esfera,AG,AG_base,22,254.78014342836744,0.6330978000041796,84
30,Esfera,AG,AG_base,23,181.25818124724896,0.632610399996338,96
30,Esfera,AG,AG_base,24,260.23976559119865,0.6325058000002173,91
30,Esfera,AG,AG_base,25,200.0943109437774,0.631820799993875,86
30,Esfera,AG,AG_base,26,117.38579012278554,0.6294168000022182,99
30,Esfera,AG,AG_base,27,156.48687991278285,0.6280805999995209,89
30,Esfera,AG,AG_base,28,108.30892063858238,0.6343512999956147,99
30,Esfera,AG,AG_base,29,201.9795636227805,0.6317808000021614,95
30,Ackley,PSO,PSO_estandar,0,5.003316426861435,0.08126769999944372,98
30,Ackley,PSO,PSO_estandar,1,5.105952310322046,0.08085830000345595,93
30,Ackley,PSO,PSO_estandar,2,4.919137611168587,0.08075709999684477,91
30,Ackley,PSO,PSO_estandar,3,4.248142711734165,0.08071979999658652,98
30,Ackley,PSO,PSO_estandar,4,4.288782150869139,0.08175009999831673,99
30,Ackley,PSO,PSO_estandar,5,3.0287000925474996,0.0809259999950882,97
30,Ackley,PSO,PSO_estandar,6,6.781414339028586,0.0820123000012245,93
30,Ackley,PSO,PSO_estandar,7,3.5009174387291577,0.08221979999507312,97
30,Ackley,PSO,PSO_estandar,8,4.548329751800274,0.08066789999429602,98
30,Ackley,PSO,PSO_estandar,9,5.61191599712755,0.08027790000051027,99
30,Ackley,PSO,PSO_estandar,10,4.1433514792797155,0.08202929999970365,99
30,Ackley,PSO,PSO_estandar,11,3.251545191888536,0.08032419999653939,97
30,Ackley,PSO,PSO_estandar,12,4.574950428759347,0.08046830000239424,99
30,Ackley,PSO,PSO_estandar,13,4.124059051788489,0.08153870000387542,97
30,Ackley,PSO,PSO_estandar,14,3.648393518305792,0.08375859999796376,98
30,Ackley,PSO,PSO_estandar,15,15.264457307110387,0.0825057000038214,92
30,Ackley,PSO,PSO_estandar,16,3.4160136811605537,0.08106250000128057,95
30,Ackley,PSO,PSO_estandar,17,4.410061093158291,0.08137990000250284,96
30,Ackley,PSO,PSO_estandar,18,7.681241879662172,0.08107179999933578,99
30,Ackley,PSO,PSO_estandar,19,4.489597474633818,0.08111079999798676,99
30,Ackley,PSO,PSO_estandar,20,3.521994017730624,0.08076660000369884,98
30,Ackley,PSO,PSO_estandar,21,3.6553901895242196,0.08076369999616873,97
30,Ackley,PSO,PSO_estandar,22,3.7675162013859986,0.08072750000428641,98
30,Ackley,PSO,PSO_estandar,23,5.688216410241424,0.08067509999818867,92
30,Ackley,PSO,PSO_estandar,24,4.883458806672614,0.08044810000137659,98
30,Ackley,PSO,PSO_estandar,25,15.143564179179618,0.08017180000024382,96
30,Ackley,PSO,PSO_estandar,26,3.3900016395717576,0.0803922999984934,99
30,Ackley,PSO,PSO_estandar,27,4.371084876304565,0.08052040000620764,98
30,Ackley,PSO,PSO_estandar,28,3.982394323513486,0.08031589999882272,99
30,Ackley,PSO,PSO_estandar,29,7.2041258736274365,0.08035960000415798,96
30,Ackley,PSO,PSO_exploracion,0,19.963019716972443,0.0800223999976879,14
30,Ackley,PSO,PSO_exploracion,1,19.96300053763432,0.07953870000346797,46
30,Ackley,PSO,PSO_exploracion,2,19.963004857861396,0.07944980000320356,90
30,Ackley,PSO,PSO_exploracion,3,19.96300039278446,0.08032220000313828,15
30,Ackley,PSO,PSO_exploracion,4,20.435929615015485,0.0811316999970586,0
30,Ackley,PSO,PSO_exploracion,5,19.963007661050735,0.08046530000137864,69
30,Ackley,PSO,PSO_exploracion,6,20.230966027943314,0.08007980000547832,79
30,Ackley,PSO,PSO_exploracion,7,19.962994815006656,0.0793208000031882,59
30,Ackley,PSO,PSO_exploracion,8,19.959870867424932,0.07947719999356195,50
30,Ackley,PSO,PSO_exploracion,9,20.39186277193503,0.08017329999711365,3
30,Ackley,PSO,PSO_exploracion,10,19.826630568074155,0.07997829999658279,33
30,Ackley,PSO,PSO_exploracion,11,19.98066395249213,0.08020119999855524,4
30,Ackley,PSO,PSO_exploracion,12,20.39488649075196,0.07996010000351816,28
30,Ackley,PSO,PSO_exploracion,13,20.365480297727824,0.08064720000402303,4
30,Ackley,PSO,PSO_exploracion,14,20.242692561971516,0.07973330000095302,3
30,Ackley,PSO,PSO_exploracion,15,20.554918367992705,0.07978890000231331,72
30,Ackley,PSO,PSO_exploracion,16,20.507499026809793,0.0813479999997071,0
30,Ackley,PSO,PSO_exploracion,17,19.95982706009852,0.08019400000193855,66
30,Ackley,PSO,PSO_exploracion,18,19.958815416523105,0.07962939999561058,4
30,Ackley,PSO,PSO_exploracion,19,20.320592343542753,0.07980110000062268,68
30,Ackley,PSO,PSO_exploracion,20,19.962998737113768,0.07932209999853512,74
30,Ackley,PSO,PSO_exploracion,21,20.272367742661558,0.07984650000435067,4
30,Ackley,PSO,PSO_exploracion,22,20.31896479927548,0.07992279999598395,13
30,Ackley,PSO,PSO_exploracion,23,20.1296403113571,0.07991970000148285,3
30,Ackley,PSO,PSO_exploracion,24,20.352683835701832,0.08062579999386799,57
30,Ackley,PSO,PSO_exploracion,25,19.962996605727284,0.08002639999904204,99
30,Ackley,PSO,PSO_exploracion,26,20.20681542411314,0.08048730000155047,60
30,Ackley,PSO,PSO_exploracion,27,20.489556021699332,0.08010649999778252,49
30,Ackley,PSO,PSO_exploracion,28,20.187715130468312,0.08023440000397386,61
30,Ackley,PSO,PSO_exploracion,29,19.96299612409392,0.07940319999761414,94
30,Ackley,PSO,PSO_explotacion,0,11.835562889307043,0.08092710000346415,99
30,Ackley,PSO,PSO_explotacion,1,12.375798274009572,0.08134440000139875,99
30,Ackley,PSO,PSO_explotacion,2,11.45694122393844,0.08024010000372073,99
30,Ackley,PSO,PSO_explotacion,3,13.409815373113988,0.08007150000048568,99
30,Ackley,PSO,PSO_explotacion,4,12.684875184617905,0.08018349999474594,99
30,Ackley,PSO,PSO_explotacion,5,12.62235912719891,0.08026749999407912,99
30,Ackley,PSO,PSO_explotacion,6,13.740944553961414,0.08004400000208989,99
30,Ackley,PSO,PSO_explotacion,7,14.605168489105028,0.08028999999805819,99
30,Ackley,PSO,PSO_explotacion,8,12.291467655349948,0.08000490000267746,99
30,Ackley,PSO,PSO_explotacion,9,11.857691209058405,0.08004629999777535,99
30,Ackley,PSO,PSO_explotacion,10,11.300767980868564,0.0800572000007378,98
30,Ackley,PSO,PSO_explotacion,11,13.070207624613893,0.08004719999735244,99
30,Ackley,PSO,PSO_explotacion,12,13.962009291038392,0.08014440000260947,99
30,Ackley,PSO,PSO_explotacion,13,11.955202300049566,0.0800366000039503,99
30,Ackley,PSO,PSO_explotacion,14,11.347580409873704,0.08020989999931771,99
30,Ackley,PSO,PSO_explotacion,15,13.352227058878421,0.07995529999607243,99
30,Ackley,PSO,PSO_explotacion,16,13.899531714658114,0.08036730000458192,99
30,Ackley,PSO,PSO_explotacion,17,12.085764642425682,0.08035720000043511,99
30,Ackley,PSO,PSO_explotacion,18,14.186192988818137,0.08019570000033127,98
30,Ackley,PSO,PSO_explotacion,19,10.016854432205147,0.08027179999771761,99
30,Ackley,PSO,PSO_explotacion,20,11.554438743521226,0.08016420000058133,99
30,Ackley,PSO,PSO_explotacion,21,12.84094522498425,0.08000369999354007,99
30,Ackley,PSO,PSO_explotacion,22,13.90383832885012,0.08005760000378359,99
30,Ackley,PSO,PSO_explotacion,23,13.437603695403347,0.08043810000526719,99
30,Ackley,PSO,PSO_explotacion,24,13.758344606880383,0.0797891999973217,99
30,Ackley,PSO,PSO_explotacion,25,13.890485288415277,0.07993820000410778,99
30,Ackley,PSO,PSO_explotacion,26,13.671409969788684,0.08013699999719393,99
30,Ackley,PSO,PSO_explotacion,27,14.205556673324631,0.08012740000413032,99
30,Ackley,PSO,PSO_explotacion,28,12.988832739206845,0.08075130000361241,99
30,Ackley,PSO,PSO_explotacion,29,12.873389457622823,0.08013750000100117,96
30,Ackley,AG,AG_base,0,4.530112871557588,0.70574150000175,99
30,Ackley,AG,AG_base,1,4.450827299383295,0.7020810000030906,96
30,Ackley,AG,AG_base,2,4.883429262558508,0.7003926999968826,81
30,Ackley,AG,AG_base,3,4.683841342834924,0.7033101999986684,97
30,Ackley,AG,AG_base,4,4.725323189251245,0.7038904000000912,90
30,Ackley,AG,AG_base,5,4.103958174004099,0.7025061000022106,94
30,Ackley,AG,AG_base,6,4.671918864152115,0.7029018000030192,83
30,Ackley,AG,AG_base,7,4.411514971198315,0.7021715999944718,95
30,Ackley,AG,AG_base,8,4.910872514722584,0.7307683000035468,93
30,Ackley,AG,AG_base,9,4.803916587417447,0.802057100001548,82
30,Ackley,AG,AG_base,10,4.698276177609326,0.7049665000013192,91
30,Ackley,AG,AG_base,11,5.750810762620354,0.7453922999993665,89
30,Ackley,AG,AG_base,12,4.787424982984891,0.707813900000474,88
30,Ackley,AG,AG_base,13,5.275294576902542,0.6996959000025527,97
30,Ackley,AG,AG_base,14,4.679752563618674,0.6982258000061847,84
30,Ackley,AG,AG_base,15,5.033958155809788,0.702044500001648,87
30,Ackley,AG,AG_base,16,4.434532079332339,0.7000738999995519,94
30,Ackley,AG,AG_base,17,4.264216572898839,0.7000905000022613,95
30,Ackley,AG,AG_base,18,4.564055632574977,0.7031148999958532,97
30,Ackley,AG,AG_base,19,4.1688435793393275,0.7028827000031015,83
30,Ackley,AG,AG_base,20,4.985448622511132,0.7010827999984031,86
30,Ackley,AG,AG_base,21,4.944873473083817,0.7035147999995388,97
30,Ackley,AG,AG_base,22,4.5891224034668845,0.7018698000028962,95
30,Ackley,AG,AG_base,23,4.591472186135437,0.7023131999958423,91
30,Ackley,AG,AG_base,24,4.8035941749141955,0.7029375999991316,74
30,Ackley,AG,AG_base,25,5.120816280313164,0.7024631000022055,59
30,Ackley,AG,AG_base,26,4.487718056235206,0.6986193999982788,99
30,Ackley,AG,AG_base,27,4.499950062556497,0.7031004000018584,80
30,Ackley,AG,AG_base,28,3.9594765475112053,0.7019442000018898,99
30,Ackley,AG,AG_base,29,4.708267055761333,0.7064200999957393,99
30,Griewank,PSO,PSO_estandar,0,1.2359272219454238,0.06268060000002151,98
30,Griewank,PSO,PSO_estandar,1,1.4840223011979334,0.061340000000200234,99
30,Griewank,PSO,PSO_estandar,2,1.6360960158880333,0.06262339999375399,98
30,Griewank,PSO,PSO_estandar,3,1.6385753688564548,0.06107319999864558,99
30,Griewank,PSO,PSO_estandar,4,1.700419692704033,0.06156609999743523,99
30,Griewank,PSO,PSO_estandar,5,1.8037182741916271,0.0624829000007594,99
30,Griewank,PSO,PSO_estandar,6,1.6103528757469396,0.061535900000308175,99
30,Griewank,PSO,PSO_estandar,7,1.545872636525407,0.0611330999963684,98
30,Griewank,PSO,PSO_estandar,8,1.345950102869373,0.06124509999790462,97
30,Griewank,PSO,PSO_estandar,9,1.8785475784305343,0.06091960000048857,99
30,Griewank,PSO,PSO_estandar,10,1.2273602120877094,0.061037799998302944,99
30,Griewank,PSO,PSO_estandar,11,1.5985478511198892,0.06107959999644663,97
30,Griewank,PSO,PSO_estandar,12,1.9835940682208104,0.061054500001773704,99
30,Griewank,PSO,PSO_estandar,13,2.3816899525449466,0.06166799999482464,99
30,Griewank,PSO,PSO_estandar,14,1.249522702772026,0.06130529999791179,97
30,Griewank,PSO,PSO_estandar,15,1.5743480452161365,0.06089079999946989,98
30,Griewank,PSO,PSO_estandar,16,2.344846762444755,0.060918800001672935,99
30,Griewank,PSO,PSO_estandar,17,1.937903280812183,0.06111590000364231,98
30,Griewank,PSO,PSO_estandar,18,5.594862102460024,0.06477600000653183,97
30,Griewank,PSO,PSO_estandar,19,1.391267205901288,0.0626845999940997,98
30,Griewank,PSO,PSO_estandar,20,1.3204388942666854,0.06377429999702144,99
30,Griewank,PSO,PSO_estandar,21,3.352383069314626,0.0612159000011161,98
30,Griewank,PSO,PSO_estandar,22,91.48770606327855,0.061986399996385444,97
30,Griewank,PSO,PSO_estandar,23,1.8098986200023677,0.06253940000169678,99
30,Griewank,PSO,PSO_estandar,24,1.4667342806905466,0.061789700004737824,98
30,Griewank,PSO,PSO_estandar,25,1.8262242236634438,0.061126600005081855,99
30,Griewank,PSO,PSO_estandar,26,1.3334661325021318,0.06091039999591885,98
30,Griewank,PSO,PSO_estandar,27,1.927265468687902,0.06166959999973187,97
30,Griewank,PSO,PSO_estandar,28,4.364902568562636,0.06167740000091726,98
30,Griewank,PSO,PSO_estandar,29,1.5931312474701458,0.0614177000024938,99
30,Griewank,PSO,PSO_exploracion,0,484.21454730486175,0.0625614999953541,13
30,Griewank,PSO,PSO_exploracion,1,558.8220163965896,0.06135599999834085,76
30,Griewank,PSO,PSO_exploracion,2,555.9653290815021,0.062315099996339995,0
30,Griewank,PSO,PSO_exploracion,3,489.8503258667624,0.06237060000421479,59
30,Griewank,PSO,PSO_exploracion,4,451.600909879344,0.06194390000018757,55
30,Griewank,PSO,PSO_exploracion,5,495.41107897125295,0.06295849999878556,51
30,Griewank,PSO,PSO_exploracion,6,447.5400734760723,0.06354470000223955,64
30,Griewank,PSO,PSO_exploracion,7,594.5163540007889,0.06290959999751067,82
30,Griewank,PSO,PSO_exploracion,8,438.86314555813925,0.06482439999672351,19
30,Griewank,PSO,PSO_exploracion,9,483.2356466333042,0.06450730000506155,78
30,Griewank,PSO,PSO_exploracion,10,404.1875463943517,0.062423600000329316,52
30,Griewank,PSO,PSO_exploracion,11,383.7749138755265,0.06469769999966957,88
30,Griewank,PSO,PSO_exploracion,12,473.51534783354657,0.06306449999829056,84
30,Griewank,PSO,PSO_exploracion,13,462.16550181874084,0.06342810000205645,63
30,Griewank,PSO,PSO_exploracion,14,439.8693092163505,0.06382029999804217,30
30,Griewank,PSO,PSO_exploracion,15,406.57157255178225,0.06340199999976903,84
30,Griewank,PSO,PSO_exploracion,16,463.0169530992174,0.061223700002301484,92
30,Griewank,PSO,PSO_exploracion,17,529.7568050022285,0.0625103999991552,9
30,Griewank,PSO,PSO_exploracion,18,577.3394604027418,0.06362629999784986,92
30,Griewank,PSO,PSO_exploracion,19,324.1948030848156,0.06343680000281893,41
30,Griewank,PSO,PSO_exploracion,20,521.8527575796664,0.06138610000198241,77
30,Griewank,PSO,PSO_exploracion,21,483.7844500503359,0.06191509999916889,90
30,Griewank,PSO,PSO_exploracion,22,523.6149781151793,0.061250699996890035,37
30,Griewank,PSO,PSO_exploracion,23,408.9556584231052,0.061008899996522814,4
30,Griewank,PSO,PSO_exploracion,24,510.3622714821682,0.0611741999964579,65
30,Griewank,PSO,PSO_exploracion,25,428.03332970110506,0.0610244000054081,83
30,Griewank,PSO,PSO_exploracion,26,418.9014309282115,0.06131219999952009,4
30,Griewank,PSO,PSO_exploracion,27,544.995970645243,0.06181279999873368,34
30,Griewank,PSO,PSO_exploracion,28,494.98102736969645,0.062017399999604095,31
30,Griewank,PSO,PSO_exploracion,29,524.4559683584856,0.06124200000340352,48
30,Griewank,PSO,PSO_explotacion,0,56.9854920745125,0.06227770000259625,99
30,Griewank,PSO,PSO_explotacion,1,48.27367094332223,0.06215810000139754,99
