dimension,funcion,algoritmo,variante,repeticion,mejor_final,tiempo_total,iter_mejor
30,Griewank,PSO,PSO_explotacion,2,68.69252294302301,0.060950799997954164,99
30,Griewank,PSO,PSO_explotacion,3,39.258482201426425,0.06056610000086948,99
30,Griewank,PSO,PSO_explotacion,4,80.29299296697849,0.060635300003923476,99
30,Griewank,PSO,PSO_explotacion,5,58.57745839023462,0.06052389999968,99
30,Griewank,PSO,PSO_explotacion,6,72.902437350418,0.060655100001895335,99
30,Griewank,PSO,PSO_explotacion,7,59.88266663570762,0.060787800000980496,99
30,Griewank,PSO,PSO_explotacion,8,50.63392815719493,0.061879699998826254,99
30,Griewank,PSO,PSO_explotacion,9,49.93750777554743,0.06344649999664398,99
30,Griewank,PSO,PSO_explotacion,10,41.400035796558235,0.061803800002962817,99
30,Griewank,PSO,PSO_explotacion,11,58.32520863943867,0.06322029999864753,99
30,Griewank,PSO,PSO_explotacion,12,72.15607400870137,0.06483160000061616,99
30,Griewank,PSO,PSO_explotacion,13,43.09313375080914,0.062179499997000676,99
30,Griewank,PSO,PSO_explotacion,14,41.129291692501695,0.06276609999622451,99
30,Griewank,PSO,PSO_explotacion,15,66.61802072792543,0.060794299999543,99
30,Griewank,PSO,PSO_explotacion,16,58.932502124121974,0.061124599997128826,99
30,Griewank,PSO,PSO_explotacion,17,73.80184327103952,0.06059080000704853,99
30,Griewank,PSO,PSO_explotacion,18,78.90292100541762,0.0684320000000298,99
30,Griewank,PSO,PSO_explotacion,19,73.18075768150706,0.060517400001117494,99
30,Griewank,PSO,PSO_explotacion,20,65.08471634116253,0.061658800004806835,99
30,Griewank,PSO,PSO_explotacion,21,47.05144801410768,0.06331330000102753,99
30,Griewank,PSO,PSO_explotacion,22,91.41864723714897,0.06365669999649981,99
30,Griewank,PSO,PSO_explotacion,23,63.27227290044658,0.06523410000227159,99
30,Griewank,PSO,PSO_explotacion,24,87.82818265752822,0.062000199999602046,99
30,Griewank,PSO,PSO_explotacion,25,57.98027953204257,0.06209830000443617,99
30,Griewank,PSO,PSO_explotacion,26,62.30128769878047,0.061171199995442294,99
30,Griewank,PSO,PSO_explotacion,27,63.173945781850506,0.06070529999851715,99
30,Griewank,PSO,PSO_explotacion,28,70.81685226233697,0.061121700004150625,99
30,Griewank,PSO,PSO_explotacion,29,74.92925209720941,0.06039289999898756,99
30,Griewank,AG,AG_base,0,3.0264453535749465,0.6920863000050304,82
30,Griewank,AG,AG_base,1,2.210146109268046,0.7082038000007742,96
30,Griewank,AG,AG_base,2,2.02655298780114,0.6923913999999058,81
30,Griewank,AG,AG_base,3,2.1890303684211565,0.6840674999984913,97
30,Griewank,AG,AG_base,4,2.3760736541193213,0.6949299000043538,81
30,Griewank,AG,AG_base,5,2.427125303136836,0.6763945999991847,94
30,Griewank,AG,AG_base,6,3.0045583304436096,0.6869460000016261,93
30,Griewank,AG,AG_base,7,3.0014194647853665,0.6872901000024285,79
30,Griewank,AG,AG_base,8,3.1991504512457403,0.6875232000020333,93
30,Griewank,AG,AG_base,9,2.436671278463523,0.6866504999998142,86
30,Griewank,AG,AG_base,10,2.6566749706760246,0.6858385000014096,82
30,Griewank,AG,AG_base,11,3.201812715728036,0.6922438999972655,98
30,Griewank,AG,AG_base,12,3.014877978234053,0.6882308999993256,74
30,Griewank,AG,AG_base,13,3.0026922763898423,0.6881192000000738,97
30,Griewank,AG,AG_base,14,2.5357434342279013,0.6892354999945383,95
30,Griewank,AG,AG_base,15,2.9697829161671656,0.6870665000024019,95
30,Griewank,AG,AG_base,16,2.214156139209625,0.6990046000064467,89
30,Griewank,AG,AG_base,17,2.806719817864182,0.6934080000064569,97
30,Griewank,AG,AG_base,18,2.28533511745715,0.6892402000012225,97
30,Griewank,AG,AG_base,19,3.2394237913225905,0.6879880999986199,82
30,Griewank,AG,AG_base,20,2.858835710265729,0.692645299997821,85
30,Griewank,AG,AG_base,21,2.674635791026232,0.6873570999960066,97
30,Griewank,AG,AG_base,22,3.2930212908565895,0.687544499996875,84
30,Griewank,AG,AG_base,23,2.631323631225225,0.688318900000013,96
30,Griewank,AG,AG_base,24,3.342157890362481,0.6904082999972161,91
30,Griewank,AG,AG_base,25,2.8008487293135174,0.6913476999980048,86
30,Griewank,AG,AG_base,26,2.056471911097748,0.6868250999978045,99
30,Griewank,AG,AG_base,27,2.408381919202622,0.691460800000641,89
30,Griewank,AG,AG_base,28,1.9747802857471972,0.689347399995313,99
30,Griewank,AG,AG_base,29,2.8178160708479756,0.6893672000005608,95
30,Rastrigin,PSO,PSO_estandar,0,163.90152291723322,0.04907639999873936,98
30,Rastrigin,PSO,PSO_estandar,1,196.39406164999212,0.04868500000156928,95
30,Rastrigin,PSO,PSO_estandar,2,162.2222431570183,0.048404700006358325,99
30,Rastrigin,PSO,PSO_estandar,3,156.16720944116807,0.04833379999763565,96
30,Rastrigin,PSO,PSO_estandar,4,112.93883027471313,0.0482105999981286,95
30,Rastrigin,PSO,PSO_estandar,5,193.54148632100012,0.04845950000162702,99
30,Rastrigin,PSO,PSO_estandar,6,114.1861702326957,0.04942059999302728,99
30,Rastrigin,PSO,PSO_estandar,7,166.38613249706387,0.05607899999449728,99
30,Rastrigin,PSO,PSO_estandar,8,125.85438621700686,0.048903900002187584,99
30,Rastrigin,PSO,PSO_estandar,9,175.02036011344927,0.04825140000320971,98
30,Rastrigin,PSO,PSO_estandar,10,119.2073216739735,0.04834190000110539,99
30,Rastrigin,PSO,PSO_estandar,11,180.71739168048714,0.04897579999669688,98
30,Rastrigin,PSO,PSO_estandar,12,126.55578372552407,0.04905980000330601,99
30,Rastrigin,PSO,PSO_estandar,13,159.29029578841792,0.04890680000244174,99
30,Rastrigin,PSO,PSO_estandar,14,153.55384107412047,0.04868269999860786,99
30,Rastrigin,PSO,PSO_estandar,15,154.1718349283489,0.04849129999638535,99
30,Rastrigin,PSO,PSO_estandar,16,183.52765519525207,0.04856860000290908,97
30,Rastrigin,PSO,PSO_estandar,17,100.81603161857726,0.05060819999926025,99
30,Rastrigin,PSO,PSO_estandar,18,184.3100936551373,0.0484096000000136,86
30,Rastrigin,PSO,PSO_estandar,19,155.75176644797415,0.048623099995893426,99
30,Rastrigin,PSO,PSO_estandar,20,137.2494486210109,0.04877340000530239,98
30,Rastrigin,PSO,PSO_estandar,21,123.82968322267104,0.04909350000525592,97
30,Rastrigin,PSO,PSO_estandar,22,177.27580247064847,0.049167799996212125,99
30,Rastrigin,PSO,PSO_estandar,23,96.78807369888739,0.04974000000220258,99
30,Rastrigin,PSO,PSO_estandar,24,162.42182355382704,0.04857659999834141,97
30,Rastrigin,PSO,PSO_estandar,25,108.25966075637976,0.049815999998827465,96
30,Rastrigin,PSO,PSO_estandar,26,137.28764755698333,0.04956460000539664,98
30,Rastrigin,PSO,PSO_estandar,27,161.48378936616135,0.04874030000064522,98
30,Rastrigin,PSO,PSO_estandar,28,152.54872527951767,0.048661600005289074,96
30,Rastrigin,PSO,PSO_estandar,29,182.99788944575366,0.04814839999744436,99
30,Rastrigin,PSO,PSO_exploracion,0,390.9874252785165,0.04881310000200756,69
30,Rastrigin,PSO,PSO_exploracion,1,374.2745671949498,0.05040509999525966,48
30,Rastrigin,PSO,PSO_exploracion,2,383.671626854556,0.04856899999867892,0
30,Rastrigin,PSO,PSO_exploracion,3,361.19380395244957,0.04856429999927059,19
30,Rastrigin,PSO,PSO_exploracion,4,385.0404000188673,0.04858560000138823,5
30,Rastrigin,PSO,PSO_exploracion,5,450.8923180009667,0.04788449999614386,33
30,Rastrigin,PSO,PSO_exploracion,6,398.80023911989656,0.04872149999573594,9
30,Rastrigin,PSO,PSO_exploracion,7,421.45195015715245,0.05317759999888949,42
30,Rastrigin,PSO,PSO_exploracion,8,428.29982860817614,0.04829560000507627,13
30,Rastrigin,PSO,PSO_exploracion,9,376.3517530171066,0.048329800003557466,11
30,Rastrigin,PSO,PSO_exploracion,10,411.4970935671592,0.04847870000230614,4
30,Rastrigin,PSO,PSO_exploracion,11,376.9413728897794,0.04806049999751849,50
30,Rastrigin,PSO,PSO_exploracion,12,396.45564801465235,0.0498585000023013,0
30,Rastrigin,PSO,PSO_exploracion,13,425.80688861779396,0.048228799998469185,44
30,Rastrigin,PSO,PSO_exploracion,14,387.453310717921,0.049128500002552755,4
30,Rastrigin,PSO,PSO_exploracion,15,321.43891955163394,0.04898959999991348,54
30,Rastrigin,PSO,PSO_exploracion,16,412.49163400473367,0.04954449999786448,4
30,Rastrigin,PSO,PSO_exploracion,17,368.3547468664158,0.04827159999695141,68
30,Rastrigin,PSO,PSO_exploracion,18,363.03005452071943,0.04812089999904856,89
30,Rastrigin,PSO,PSO_exploracion,19,429.60095355888234,0.048572400002740324,0
30,Rastrigin,PSO,PSO_exploracion,20,377.43812404796904,0.04917389999900479,5
30,Rastrigin,PSO,PSO_exploracion,21,400.9384148546501,0.04833820000203559,37
30,Rastrigin,PSO,PSO_exploracion,22,432.2345799813105,0.04839609999908134,48
30,Rastrigin,PSO,PSO_exploracion,23,390.91950906501114,0.047906799998600036,3
30,Rastrigin,PSO,PSO_exploracion,24,388.34506697478366,0.049642099998891354,23
30,Rastrigin,PSO,PSO_exploracion,25,424.21986145316964,0.049549200004548766,5
30,Rastrigin,PSO,PSO_exploracion,26,355.49782793779247,0.048671799995645415,91
30,Rastrigin,PSO,PSO_exploracion,27,385.1791463781276,0.04789170000003651,91
30,Rastrigin,PSO,PSO_exploracion,28,406.5678018022196,0.047975299996323884,84
30,Rastrigin,PSO,PSO_exploracion,29,387.3336428532217,0.04875420000462327,93
30,Rastrigin,PSO,PSO_explotacion,0,89.04871221632811,0.04882999999972526,99
30,Rastrigin,PSO,PSO_explotacion,1,109.64386226531622,0.049702199998137075,99
30,Rastrigin,PSO,PSO_explotacion,2,73.176898424846,0.04858260000037262,99
30,Rastrigin,PSO,PSO_explotacion,3,55.10713363726376,0.048371199998655356,99
30,Rastrigin,PSO,PSO_explotacion,4,102.8730252700147,0.049469500001578126,99
30,Rastrigin,PSO,PSO_explotacion,5,72.49674388555218,0.04923510000662645,99
30,Rastrigin,PSO,PSO_explotacion,6,91.2882062484583,0.049397100003261585,96
30,Rastrigin,PSO,PSO_explotacion,7,138.30295120328924,0.0511082000011811,98
30,Rastrigin,PSO,PSO_explotacion,8,69.43533527119453,0.04867119999835268,98
30,Rastrigin,PSO,PSO_explotacion,9,85.75481890346177,0.04850509999960195,99
30,Rastrigin,PSO,PSO_explotacion,10,115.10859582788717,0.04911639999772888,97
30,Rastrigin,PSO,PSO_explotacion,11,139.53270979555384,0.04882839999481803,99
30,Rastrigin,PSO,PSO_explotacion,12,91.46889750885094,0.04872079999768175,99
30,Rastrigin,PSO,PSO_explotacion,13,91.57117141479952,0.04855870000028517,96
30,Rastrigin,PSO,PSO_explotacion,14,61.05481899693194,0.050191399997856934,99
30,Rastrigin,PSO,PSO_explotacion,15,82.79915911730495,0.049390100000891834,99
30,Rastrigin,PSO,PSO_explotacion,16,158.86328685525987,0.049009800000931136,97
30,Rastrigin,PSO,PSO_explotacion,17,86.73291047594302,0.048862000003282446,98
30,Rastrigin,PSO,PSO_explotacion,18,86.48231181882792,0.04865530000097351,97
30,Rastrigin,PSO,PSO_explotacion,19,89.91729843386213,0.048650099997757934,99
30,Rastrigin,PSO,PSO_explotacion,20,128.60945414784683,0.04922179999994114,99
30,Rastrigin,PSO,PSO_explotacion,21,86.5995856046085,0.05120589999569347,99
30,Rastrigin,PSO,PSO_explotacion,22,73.16709433132388,0.04943539999658242,99
30,Rastrigin,PSO,PSO_explotacion,23,82.75497351463696,0.04888249999930849,99
30,Rastrigin,PSO,PSO_explotacion,24,66.96739601864846,0.04908189999696333,99
30,Rastrigin,PSO,PSO_explotacion,25,100.6579516565665,0.04851040000357898,99
30,Rastrigin,PSO,PSO_explotacion,26,101.38167860946669,0.04905470000085188,97
30,Rastrigin,PSO,PSO_explotacion,27,74.2168765006135,0.04834199999459088,99
30,Rastrigin,PSO,PSO_explotacion,28,71.06652062434966,0.048925600000075065,99
30,Rastrigin,PSO,PSO_explotacion,29,82.43502713514616,0.048466199994436465,99
30,Rastrigin,AG,AG_base,0,99.80626030935275,0.6654760999954306,56
30,Rastrigin,AG,AG_base,1,71.23888848903036,0.667939099999785,93
30,Rastrigin,AG,AG_base,2,122.08051767396117,0.665175599999202,81
30,Rastrigin,AG,AG_base,3,101.914105510544,0.6725883999970392,92
30,Rastrigin,AG,AG_base,4,124.52581178623848,0.6650989999980084,95
30,Rastrigin,AG,AG_base,5,108.58149539754555,0.6645681000009063,99
30,Rastrigin,AG,AG_base,6,78.135619976107,0.6689760999943246,65
30,Rastrigin,AG,AG_base,7,120.50699842415011,0.6658645999996224,88
30,Rastrigin,AG,AG_base,8,100.46575151651155,0.6618001999959233,91
30,Rastrigin,AG,AG_base,9,79.57425900138136,0.6676720999967074,94
30,Rastrigin,AG,AG_base,10,85.8824522502801,0.6681075999949826,98
30,Rastrigin,AG,AG_base,11,98.28381921010254,0.6659134000001359,66
30,Rastrigin,AG,AG_base,12,103.39270189527832,0.6679942999980995,89
30,Rastrigin,AG,AG_base,13,83.3437015089996,0.6619877999983146,97
30,Rastrigin,AG,AG_base,14,94.56909906876805,0.6628142000045045,77
30,Rastrigin,AG,AG_base,15,113.84848021397511,0.6648554999992484,93
30,Rastrigin,AG,AG_base,16,116.77696945689047,0.6641485999934957,67
30,Rastrigin,AG,AG_base,17,99.8913529617316,0.6624207999993814,81
30,Rastrigin,AG,AG_base,18,106.61636702357745,0.6597839000023669,97
30,Rastrigin,AG,AG_base,19,115.46804871602407,0.6758686999964993,92
30,Rastrigin,AG,AG_base,20,96.02677694074575,0.7309641000028932,85
30,Rastrigin,AG,AG_base,21,85.73815674182595,0.7193879999977071,97
30,Rastrigin,AG,AG_base,22,124.81665095709474,0.7135682000007364,85
30,Rastrigin,AG,AG_base,23,86.86630933996037,0.6740369999970426,91
30,Rastrigin,AG,AG_base,24,91.22539304726726,0.6715025999947102,91
30,Rastrigin,AG,AG_base,25,111.20798758053218,0.693886899993231,98
30,Rastrigin,AG,AG_base,26,80.33758976108862,0.7016091000041342,88
30,Rastrigin,AG,AG_base,27,106.84122577909409,0.6694464999964111,89
30,Rastrigin,AG,AG_base,28,116.0947828231281,0.6719565999956103,99
30,Rastrigin,AG,AG_base,29,95.22832256459807,0.6673241999960737,88
30,Rosenbrock,PSO,PSO_estandar,0,2841.5938169957494,0.057061999999859836,99
30,Rosenbrock,PSO,PSO_estandar,1,14185.429277016818,0.05622120000043651,99
30,Rosenbrock,PSO,PSO_estandar,2,3250.832153085483,0.05581210000673309,99
30,Rosenbrock,PSO,PSO_estandar,3,2390.27997820297,0.05539899999712361,98
30,Rosenbrock,PSO,PSO_estandar,4,2152.9872983242417,0.05563919999985956,98
30,Rosenbrock,PSO,PSO_estandar,5,9746.277454157469,0.05588339999667369,98
30,Rosenbrock,PSO,PSO_estandar,6,2838.8777487650555,0.05743129999609664,99
30,Rosenbrock,PSO,PSO_estandar,7,3051.7153973941695,0.05656260000250768,99
30,Rosenbrock,PSO,PSO_estandar,8,9074.655080392893,0.056486699999368284,98
30,Rosenbrock,PSO,PSO_estandar,9,1467.2266938161295,0.05702819999714848,99
30,Rosenbrock,PSO,PSO_estandar,10,4234.85898428829,0.05711660000088159,98
30,Rosenbrock,PSO,PSO_estandar,11,4277.877978955389,0.05650669999886304,97
30,Rosenbrock,PSO,PSO_estandar,12,95280.1626657543,0.057018400002561975,99
30,Rosenbrock,PSO,PSO_estandar,13,12300.43427710146,0.05661310000141384,99
30,Rosenbrock,PSO,PSO_estandar,14,2870.0571657415344,0.05813240000134101,99
30,Rosenbrock,PSO,PSO_estandar,15,90733.41451136116,0.0625341999984812,98
30,Rosenbrock,PSO,PSO_estandar,16,1308.6541567620077,0.06030530000134604,98
30,Rosenbrock,PSO,PSO_estandar,17,3040.7099274091033,0.05761779999738792,98
30,Rosenbrock,PSO,PSO_estandar,18,4208.323078227697,0.05930420000368031,99
30,Rosenbrock,PSO,PSO_estandar,19,1415.3786665557168,0.059183700002904516,99
30,Rosenbrock,PSO,PSO_estandar,20,9300.147430506511,0.06463719999737805,98
30,Rosenbrock,PSO,PSO_estandar,21,92917.79448542216,0.066123399999924,97
30,Rosenbrock,PSO,PSO_estandar,22,4372.329417578828,0.05689849999907892,99
30,Rosenbrock,PSO,PSO_estandar,23,1917.8013354679308,0.05640100000164239,99
30,Rosenbrock,PSO,PSO_estandar,24,9129.606232827144,0.055985500002861954,97
30,Rosenbrock,PSO,PSO_estandar,25,97323.21284618638,0.056142800000088755,99
30,Rosenbrock,PSO,PSO_estandar,26,3808.2878232523676,0.058617700000468176,95
30,Rosenbrock,PSO,PSO_estandar,27,110140.220142932,0.05815960000472842,99
30,Rosenbrock,PSO,PSO_estandar,28,6036.571215568687,0.05610480000177631,96
30,Rosenbrock,PSO,PSO_estandar,29,831.4565108842924,0.057120500001474284,95
30,Rosenbrock,PSO,PSO_exploracion,0,163501656.45485565,0.05665949999820441,77
30,Rosenbrock,PSO,PSO_exploracion,1,83998030.20076102,0.055665899999439716,66
30,Rosenbrock,PSO,PSO_exploracion,2,155472772.84375343,0.05506980000063777,32
30,Rosenbrock,PSO,PSO_exploracion,3,140986340.07158005,0.0560131000020192,51
30,Rosenbrock,PSO,PSO_exploracion,4,92506922.27056403,0.05545870000059949,99
30,Rosenbrock,PSO,PSO_exploracion,5,226233991.69453502,0.056300099997315556,17
30,Rosenbrock,PSO,PSO_exploracion,6,164227991.95072892,0.05628769999748329,87
30,Rosenbrock,PSO,PSO_exploracion,7,195738416.82812122,0.055017899998347275,82
30,Rosenbrock,PSO,PSO_exploracion,8,116946282.96357441,0.056038599999737926,35
30,Rosenbrock,PSO,PSO_exploracion,9,168522426.920801,0.05533629999990808,53
30,Rosenbrock,PSO,PSO_exploracion,10,95734386.530188,0.05537639999965904,75
30,Rosenbrock,PSO,PSO_exploracion,11,77586612.94925882,0.05498549999902025,71
30,Rosenbrock,PSO,PSO_exploracion,12,230565013.3550559,0.05531689999770606,54
30,Rosenbrock,PSO,PSO_exploracion,13,203091863.7780013,0.05624179999722401,89
30,Rosenbrock,PSO,PSO_exploracion,14,172224076.69223967,0.05851699999766424,37
30,Rosenbrock,PSO,PSO_exploracion,15,210942874.68784434,0.056280500000866596,43
30,Rosenbrock,PSO,PSO_exploracion,16,149573981.06735358,0.05604160000075353,25
30,Rosenbrock,PSO,PSO_exploracion,17,82251921.87720212,0.06139630000689067,80
30,Rosenbrock,PSO,PSO_exploracion,18,91352440.57204781,0.05828559999645222,23
30,Rosenbrock,PSO,PSO_exploracion,19,97457364.9006556,0.05710030000045663,73
30,Rosenbrock,PSO,PSO_exploracion,20,221993301.8977616,0.057241999995312653,97
30,Rosenbrock,PSO,PSO_exploracion,21,124228984.98044783,0.05818120000185445,71
30,Rosenbrock,PSO,PSO_exploracion,22,191319711.7539681,0.05968070000380976,83
30,Rosenbrock,PSO,PSO_exploracion,23,130506058.81051263,0.06069160000333795,54
30,Rosenbrock,PSO,PSO_exploracion,24,176121568.35521916,0.056689200006076135,70
30,Rosenbrock,PSO,PSO_exploracion,25,143732209.1533746,0.056815299998561386,27
30,Rosenbrock,PSO,PSO_exploracion,26,98546190.76267813,0.05735139999887906,15
30,Rosenbrock,PSO,PSO_exploracion,27,140399590.65303743,0.055448400002205744,95
30,Rosenbrock,PSO,PSO_exploracion,28,129405389.66193303,0.055552500001795124,54
30,Rosenbrock,PSO,PSO_exploracion,29,100572653.13250218,0.05551460000424413,89
30,Rosenbrock,PSO,PSO_explotacion,0,4491445.047110229,0.05887829999846872,99
30,Rosenbrock,PSO,PSO_explotacion,1,4316913.110848083,0.05980249999993248,99
30,Rosenbrock,PSO,PSO_explotacion,2,4097910.2334922305,0.05744280000362778,99
30,Rosenbrock,PSO,PSO_explotacion,3,1796269.7245874063,0.05691429999569664,99
30,Rosenbrock,PSO,PSO_explotacion,4,4954521.776748692,0.05826150000211783,99
30,Rosenbrock,PSO,PSO_explotacion,5,5734835.150490173,0.056628600003023166,99
30,Rosenbrock,PSO,PSO_explotacion,6,1685276.1414915335,0.05592179999803193,99
30,Rosenbrock,PSO,PSO_explotacion,7,3255896.8079095786,0.05587769999692682,99
30,Rosenbrock,PSO,PSO_explotacion,8,823971.9907975146,0.05630620000010822,99
30,Rosenbrock,PSO,PSO_explotacion,9,885000.8795770059,0.05587480000394862,99
30,Rosenbrock,PSO,PSO_explotacion,10,1875963.0126728057,0.05672410000261152,99
30,Rosenbrock,PSO,PSO_explotacion,11,3910048.275154782,0.05697820000204956,99
30,Rosenbrock,PSO,PSO_explotacion,12,8754945.369015802,0.057432399997196626,99
30,Rosenbrock,PSO,PSO_explotacion,13,1315001.48488024,0.05683500000304775,99
30,Rosenbrock,PSO,PSO_explotacion,14,2048113.7389225764,0.0565714000040316,99
30,Rosenbrock,PSO,PSO_explotacion,15,6025687.59320749,0.055564399997820146,99
30,Rosenbrock,PSO,PSO_explotacion,16,3946968.5265885745,0.057667499997478444,99
30,Rosenbrock,PSO,PSO_explotacion,17,2661910.0002361927,0.05578070000046864,99
30,Rosenbrock,PSO,PSO_explotacion,18,4370500.5100755235,0.058501799998339266,99
30,Rosenbrock,PSO,PSO_explotacion,19,4523720.049032269,0.057744600002479274,99
30,Rosenbrock,PSO,PSO_explotacion,20,4372148.546545562,0.057473300003039185,99
30,Rosenbrock,PSO,PSO_explotacion,21,2058566.7894545533,0.056048799997370224,99
30,Rosenbrock,PSO,PSO_explotacion,22,3700812.6094092377,0.05809140000201296,99
30,Rosenbrock,PSO,PSO_explotacion,23,2804035.5064986595,0.055915500000992324,99
30,Rosenbrock,PSO,PSO_explotacion,24,3811706.6274385243,0.055980799996177666,99
30,Rosenbrock,PSO,PSO_explotacion,25,2592486.431733493,0.05571889999555424,99
30,Rosenbrock,PSO,PSO_explotacion,26,7309738.36253411,0.05571280000003753,99
30,Rosenbrock,PSO,PSO_explotacion,27,3792073.085232491,0.05569570000079693,99
30,Rosenbrock,PSO,PSO_explotacion,28,2226109.0672737616,0.05578439999953844,99
30,Rosenbrock,PSO,PSO_explotacion,29,2643239.348642608,0.05562619999545859,99
30,Rosenbrock,AG,AG_base,0,5664.716212462963,0.6857511999987764,94
30,Rosenbrock,AG,AG_base,1,3426.89076042363,0.6820525000002817,96
30,Rosenbrock,AG,AG_base,2,1694.8616239548176,0.6761707999976352,81
30,Rosenbrock,AG,AG_base,3,10092.943389824972,0.6892516000007163,86
30,Rosenbrock,AG,AG_base,4,4006.034607836684,0.6772813999996288,87
30,Rosenbrock,AG,AG_base,5,3735.3134445677356,0.6749978999941959,89
30,Rosenbrock,AG,AG_base,6,4057.3887870842327,0.6834643999973196,79
30,Rosenbrock,AG,AG_base,7,4707.693882081941,0.6797478000007686,95
30,Rosenbrock,AG,AG_base,8,6963.010096163405,0.6724037000021781,93
30,Rosenbrock,AG,AG_base,9,5083.738500211799,0.6849715999996988,91
30,Rosenbrock,AG,AG_base,10,8897.443250149692,0.6759728999968502,76
30,Rosenbrock,AG,AG_base,11,8458.46765510652,0.6795475999970222,99
30,Rosenbrock,AG,AG_base,12,5669.773483058204,0.684098300000187,89
30,Rosenbrock,AG,AG_base,13,5261.862996967984,0.6776331000000937,97
30,Rosenbrock,AG,AG_base,14,5747.629380534348,0.6779153000024962,91
30,Rosenbrock,AG,AG_base,15,5678.292038565549,0.6800674999976764,95
30,Rosenbrock,AG,AG_base,16,1221.744380268853,0.6830031999998027,72
30,Rosenbrock,AG,AG_base,17,2293.871626670059,0.6813301000001957,85
30,Rosenbrock,AG,AG_base,18,5340.421090727435,0.6864054999969085,97
30,Rosenbrock,AG,AG_base,19,6990.176259107989,0.6957101000007242,92
30,Rosenbrock,AG,AG_base,20,2700.8156046059744,0.68476340000052,99
30,Rosenbrock,AG,AG_base,21,9047.978149630952,0.6981587999980547,97
30,Rosenbrock,AG,AG_base,22,4560.087898738588,0.6800124000001233,79
30,Rosenbrock,AG,AG_base,23,5360.741732537143,0.6931469000046491,96
30,Rosenbrock,AG,AG_base,24,5213.664291220162,0.6819824999984121,99
30,Rosenbrock,AG,AG_base,25,5194.921106209732,0.6913940000013099,85
30,Rosenbrock,AG,AG_base,26,2536.129495348565,0.6995934000005946,99
30,Rosenbrock,AG,AG_base,27,3619.8487198986554,0.6925870000050054,85
30,Rosenbrock,AG,AG_base,28,2579.8357195153903,0.6853885000018636,99
30,Rosenbrock,AG,AG_base,29,3620.969203602959,0.6877548999982537,91
